COc1ccc2oc(C(=O)NCCC(F)CN3CCN(c4ccccc4OC)CC3)cc2c1	1
CCCN(CCCCN1CCN(c2cccc(Cl)c2Cl)CC1)Cc1csc2ccccc12	1
OC(CCNCc1ccc2c(c1)Cc1ccccc1-2)CN1CCN(c2cccc(Cl)c2Cl)CC1	1
O=C(NCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1	1
O=C(NCC=CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1	1
CN(CCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)Cc1ccc2c(c1)Cc1ccccc1-2	1
CCCN(CCCCN1CCN(c2ccccc2OC)CC1)Cc1csc2ccccc12	1
CCCN(CCCCN1CCN(c2cccc(Cl)c2Cl)CC1)Cc1ccc2ccccc2c1	1
CCOC(=O)C1=NC(C)=C(CN(C(=O)c2cc(OC)cc(OC)c2)C2CCCCC2)C1C	0
CCOc1c(Cl)cc(C(=O)NC(C)c2cccc(Br)c2)cc1OC	0
COc1cc(C(=O)N2CCCN(C(=O)OCC(C)C)CC2)ccc1C	0
CC(C)OCC(=O)NCc1ccc(S(=O)(=O)NCc2ccco2)cc1	0
Cc1nn(Cc2ccc(C(=O)NCc3cc(C)ccc3C)cc2)c(C)c1S(=O)(=O)N1CCCCC1	0
Clc1ccccc1C[NH+]1CCCC(C2OCCO2)C1	0
CN(C)C(=O)CCc1cccc(NC(=O)CCC(=O)Nc2cccc(CCC(=O)N(C)C)c2)c1	0
Cc1csc(Sc2ccc(NC(=O)N(C)C(C)c3ccccn3)cc2)n1	0
CC(Nc1nc2ccccc2o1)C(C)n1cccn1	0
Cc1cc(Cl)ccc1NC(=O)C1CCN(S(=O)(=O)Cc2ccccc2F)CC1	0
CCCNC(=O)CSc1c(CCC)cnc2c1c(=O)n(C)c(=O)n2C	0
CC(=O)c1cc2c(cc1NC(=O)C(C)Cn1cc(Br)cn1)OCO2	0
Cc1ccc(NC(=O)N2CCN(S(=O)(=O)c3ccc(C#N)cc3)CC2)cc1C	0
COc1c(C)cccc1C(=O)Nc1cccc(Cl)c1N1CCN(C(=O)C(C)C)CC1	0
CCOC(=O)c1cc(NC(=O)COc2ccccc2F)ccc1N1CCOCC1	0
OC(c1cccc(Cl)c1)c1ccccn1	0
CNC(=O)C(C)Sc1nc(C2CC2)n(-c2ccccc2)n1	0
COc1ccc(-c2ncc3c(n2)CCN(C(=O)c2cccnc2)C3)cc1	0
C[NH+](C)C(C)(C)CNC(=O)c1ccc2c(c1)NC(=O)CCS2	0
Cc1ccccc1CN(C)C(=O)C(C)Sc1nnc(Cc2ccccc2F)o1	0
O=S(=O)(c1cccc(COc2ccccc2Br)c1)N1CCOCC1	0
O=C(NCC(O)c1ccc(F)c(F)c1)c1c[nH]c2ccccc2c1=O	0
COc1ccc(C(=O)OCC(=O)NCc2ccc(F)cc2Cl)cc1	0
CCc1cccc(C)c1NC(=O)CN(C1CCCCC1)S(=O)(=O)c1ccccc1	0
CCC(C)NC(=O)CCNC(=O)N1CCN(CC(=O)Nc2cc(C)on2)CC1	0
Cc1cc(NC(=O)c2cccc(C)c2)nn1Cc1ccc(F)cc1	0
CSc1cccc(NC(=O)C(C)n2nc(-n3nc(C)cc3C)ccc2=O)c1	0
COc1ccc(C[NH+]2CC(O)CC2c2nc(-c3ccncc3)no2)c2ccccc12	0
CC(=O)c1ccc(C(=O)OCC(=O)c2ccc(Cl)cc2)cc1	0
COc1cccc(CS(=O)(=O)c2nnc(CCC(N)=O)n2CC(C)C)c1	0
CC(=O)NCCn1ncc2c1ncnc2NCCc1ccccc1	0
CCOC(=O)c1c2c(sc1NC(=O)c1c(C)cnn1C)CN(Cc1ccccc1)CC2	0
COc1cccc(OC)c1OCC(O)CNC(=O)CCCc1nc(C)no1	0
Cc1ccccc1CNC(=O)c1ccc2ncsc2c1	0
COc1ccc(NC(=O)COc2ccc(Cl)cc2Br)cc1	0
CCc1nc2ccccc2n1CC(=O)C(C#N)c1nc(-c2ccccc2)cs1	0
CCCn1c2ccc(S(C)(=O)=O)cc2sc1=NC(=O)c1ccccc1Cl	0
COc1cc(NC(=O)Cn2c(=O)nc(-c3ccccc3F)c3cc(Cl)ccc32)cc(OC)c1	0
CC(CC#N)Sc1ccccc1NC(=O)CCOc1ccc(F)cc1F	0
CC(NC(=O)C[NH+]1CCC(c2nnc3ccccn32)CC1)c1ccccc1Cl	0
Cn1c2nc(CCC(=O)N3CC([NH+](C)C)Cc4ccccc43)[nH]c2c(=O)[nH]c1=O	0
COC(=O)c1cn(CC(=O)NC(C)c2ccc3c(c2)OCCCO3)c2ccccc12	0
C[NH+](C)CCN(Cc1ccccc1)C(=O)c1ccco1	0
OC1(c2ccccc2)c2ccccc2C=CC1c1ccccc1	0
CN(Cc1ccncc1)C(=O)C1CCCN(C(=O)Nc2ccccc2F)C1	0
Cn1cc(CC(=O)Nc2nc(C(C)(C)C)ns2)c2ccccc21	0
Cc1nn(S(=O)(=O)c2ccc(C)cc2)c(C)c1S(=O)(=O)N1CCCC(C)C1	0
CC(NC(=O)OC(C)(C)C)C(=O)OCc1nnnn1-c1ccccc1	0
COc1ccccc1CN(C(=O)Nc1cc(OC)c(OC)cc1C)C1CC1	0
CC(=O)NCC1CCCN(C(=O)NCC2(c3ccc(C)cc3)CCOCC2)C1	0
CCOC(=O)C1(NC(=O)CCc2csc(C)n2)CCc2ccccc21	0
O=C(COc1ccc(C(F)(F)F)cc1)Nc1c[nH]ccc1=O	0
O=C(Nc1ccccc1Oc1ccccc1)N1CCN(C(=O)C2CCCO2)CC1	0
CCCN1CC(=O)N2C(CCc3ccccc3)C3[NH+]=c4ccccc4=C3CC2C1=O	0
C#CCN(Cc1ccco1)C(=O)Cn1c2ccccc2nc1-c1cscn1	0
CC(C)CCc1nc(C[NH+](C)CC(=O)NC(C)C)cs1	0
COc1cccc(CNc2ncc(C(=O)N3CCCCC3)cc2Cl)c1OC	0
Cc1nc(NC(=O)c2sc3cccc(F)c3c2Cl)sc1C	0
CCOc1ccc(C2CC(c3ccccc3Cl)n3ncnc3N2)cc1Cl	0
CN(C)C(=O)c1cccc(CSc2ncnc3sccc32)c1	0
Cc1ccc(C)c(S(=O)(=O)N2CCN(C(=O)CCCCNC(N)=O)CC2)c1	0
CCOc1ccccc1CCC(=O)N1CCc2cc(OCC)c(OCC)cc2C1	0
CCOC(=O)C1=C(CS(=O)(=O)c2ccc(F)cc2)NC(=O)NC1c1cc(OC)c(O)c(OC)c1	0
CC(C)CC(C)(C#N)NC(=O)C(C)c1ccc2c(c1)OCCO2	0
COc1cc2c(cc1OC)C(c1cccs1)N(Cc1cc(=O)n3cccc(C)c3n1)CC2	0
CCC(C)NC(=O)C(C)NC(=O)C(C)Oc1ccc(C)cc1	0
Cc1cccc(C)c1-n1nnnc1CSc1nnc(C2CC2)n1C1CC1	0
Cc1cc(C)n2nc(C(=O)N(CC[NH+](C)C)Cc3cccc(Cl)c3)nc2n1	0
O=C(c1cc2cc(F)ccc2[nH]1)N1CCC(C(=O)N2CCOCC2)CC1	0
CC1=NC(CN(C)c2cc(C3CCC[NH2+]C3)nc(C)n2)N=C1	0
COC(C)C(=O)Nc1cccc(NC(=O)COCc2ccccc2Cl)c1	0
COc1ccccc1C1CCCN1S(=O)(=O)c1ccc(S(N)(=O)=O)cc1	0
Fc1ccc(Br)cc1C1CC(c2cccs2)=Nc2ncnn21	0
Cc1cc(C)n(-c2cc(N3CCCC(C(=O)Nc4nc5ccccc5s4)C3)ncn2)n1	0
Cc1ccc(OCc2nc(C#N)c(N3CC(C)CC(C)C3)o2)cc1	0
Cc1ccc(CC(=O)N2CCN(c3cc(C)nc(C(C)C)n3)CC2)cc1	0
Cc1cccc(OCc2nnc(SCC(C)C)n2-c2ccccc2)c1	0
CNC(=O)C[NH+]1CCC(NC(=O)C2CC2c2cccc(Cl)c2)CC1	0
O=C([O-])c1cc(NS(=O)(=O)c2ccc3c(c2)CCC3)c(F)cc1F	0
Cc1ccc(C)c(-c2cc3c(=O)n(CC(O)c4ccccc4)ccn3n2)c1	0
CC1c2ccsc2CCN1C(=O)Cc1c[nH]c2cc(Cl)ccc12	0
Cc1ccc(NC(=O)Cc2nc3ccc(Br)cc3c(=O)[nH]2)c(C)c1	0
COC(=O)Cn1c2ccc(Cl)cc2sc1=NC(=O)c1cc(OC)cc(OC)c1	0
CCC(NCc1nc(-c2ccccc2)cs1)c1ccc2c(c1)OCCO2	0
COc1ccc(-c2nc(CSc3ccccn3)no2)cc1	0
COc1ccc(C2C(C(=O)N3CCN(c4ccccc4F)CC3)c3ccccc3C(=O)N2C)cc1	0
COC(=O)c1cc(NC(=O)NC(C)c2ccc3c(c2)OCO3)ccc1Cl	0
CCC1CN(C(=O)c2cn(-c3ccccc3)nc2-c2cccnc2)CCO1	0
CCCCC(=O)N(C)c1c(CC)nc2c(OCCOc3ccccc3)cccn21	0
C=CCN(CC=C)C(=O)C(C)Nc1ccc(NC(C)=O)cc1	0
CC(C)[NH+](CCNC(=O)NCCCNc1ccccc1)C(C)C	0
CC(C)C(=O)NCCNC(=O)NCc1ccc(S(=O)(=O)N(C)C(C)C)cc1	0
Cc1ccc(NC(=O)c2ccc(F)c(C)c2)cc1	0
O=C(Cc1nnc2cc(-c3nc(C4CC4)no3)ccn21)NCc1ccccc1	0
Brc1cccc(C[NH2+]CCCN2CCOCC2)c1	0
Cc1sc2nc(N3CCCC3)n3nc(-c4ccco4)nc3c2c1C	0
COCc1cccc(CNC(=O)CN(C)c2cnccn2)c1	0
CC(C)c1cc(C(=O)Nc2ccc(Br)cc2)n[nH]1	0
Cc1[nH]c(=O)c(C#N)c(C)c1CCC(=O)Nc1cc(Cl)ccc1OCC1CCCO1	0
COc1ccc(OCCCC(=O)NCC(O)C2CCCCC2)cc1	0
COCCN(CC1CN(Cc2ccc(C)o2)CCO1)C(=O)c1ccc(F)cc1	0
O=C(Cn1cnc2ccccc2c1=O)NCCc1c(Cl)cccc1Cl	0
CC(c1ccc(F)cc1)N(C)C(=O)NCc1cccs1	0
Cc1[nH]c2ccccc2c1C1Nn2c(nnc2-c2ccccc2)S1	0
O=C(CSc1nnc(-c2cccc(Br)c2)o1)Nc1ccccc1F	0
CCOC(=O)Cn1cc(S(=O)(=O)N2CCOCC2)ccc1=O	0
COC(=O)C1CCC[NH+](CC(=O)Nc2ccc3c(c2)OC2(CCCC2)O3)C1	0
CCS(=O)(=O)[N-]c1ccc(NC(=O)N(C)Cc2sccc2C)cc1OC	0
Clc1nc(NCCC[NH+]2CCOCC2)nc(N(c2ccccc2)c2ccccc2)n1	0
CCNS(=O)(=O)CCNC(=O)NC(c1nccn1C)c1ccc(F)cc1	0
CCn1c(CNC(=O)CCC(=O)[O-])cc2ccccc21	0
Cc1nc(COc2ccc(S(=O)(=O)c3ccccc3)cc2)oc1C	0
CCOCC(=O)Nc1ccc(F)c(C(=O)NC)c1	0
Cc1ccc(OCC(O)CN2CCN(C(C)C(=O)N3CCOCC3)CC2)cc1	0
Cc1ccccc1Cn1c(C(=O)NCCC(C)C)cc2occc21	0
CC[NH+]1CCN(c2c(CN(CCOC)C(=O)C3CCCC3)c(C)nn2-c2cccc(F)c2)CC1	0
CCC(C(=O)Nc1ccccc1)n1nc(-c2ccccc2)cc(NC(C)=O)c1=O	0
COc1ccc(C(=O)c2oc3ccccc3c2NC(=O)c2nn(C)c3ccc(F)cc3c2=O)cc1	0
CCC(CC)N1C(=O)CCC(C(=O)[O-])C1c1ccc(Cl)cc1	0
O=C(CSc1nnnn1-c1cccc(Cl)c1)c1ccc(F)cc1	0
COc1ccc(CCN(CC2CC[NH+](C)CC2)C(=O)c2ocnc2C)cc1	0
N#Cc1cc(O)cc(-c2c(F)cccc2F)c1	0
CCc1ncc(CN(C)C(=O)Nc2ccc(C(=O)NC(C)C)c(C)c2)s1	0
CCOc1cc(C)ccc1NC(=O)N1CCC[NH+](C(C)(C)C)CC1	0
CCS(=O)(=O)NCCSc1nc2c(n1-c1ccccc1)CCCC2	0
CC1CCCC(NC(=O)c2ccc(S(C)(=O)=O)cc2)C1C	0
Cc1c2cccc(C)c2oc1C(=O)Nc1ccccc1C#N	0
Cc1nc(-c2ccc(NC(C(=O)NC3CC3)c3ccccc3)cc2)cs1	0
Cc1cc([O-])nc(-n2nc(C(C)(C)C)cc2NC(=O)CC2CSc3ncc(C)c(=O)n32)n1	0
Cc1cc(N2CCCC(N3CCNC3=O)C2)n2nc(C(F)(F)F)nc2n1	0
CCCn1c2ccc(S(N)(=O)=O)cc2nc1SC(C)C(=O)Nc1cc(C)on1	0
Cc1csc2nc(C)c(NC(=O)Cc3ccc(C)cc3)c(=O)n12	0
O=C(Cc1ccccc1)N1CCCC1C(=O)N1CCN(CC(F)F)CC1	0
Cc1occc1C(=O)Nc1nc(-c2ccc(Cl)c(Cl)c2)cs1	0
COc1ccc(C2CCCN2C(=O)NCCC(=O)N2CCCC2)c(OC)c1	0
O=C(NCc1ccccc1C[NH+]1CCCC1)N1CCCC1c1cccs1	0
COc1cc(CN2C(=O)C(NC(=O)c3ccc(OC(C)C)cc3)(C(F)(F)F)N=C2O)cc(OC)c1	0
Cc1ccc(NC(=O)CC(C)C)cc1N1CC(C(=O)[O-])CC1=O	0
CC1(C)Cc2c(C#N)c(OCC(=O)NC3CCCCC3)nc(-c3ccco3)c2CO1	0
C#CCNC(=O)CNC(=O)Nc1cc(C)cc(C)c1	0
O=C(CCc1nc(-c2ncccn2)no1)N1CCCC(C(=O)NCC2CC2)C1	0
COc1ccc(C[NH+]2CCN(Cc3ccc(F)cc3)C(CCO)C2)cc1OC	0
C[NH+](C)C(CNC(=O)C1CCN(S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1)c1ccccc1	0
COc1cc(CNC(=O)Nc2cccc(NC(=O)C(C)C)c2)ccc1C	0
CC1CCN(C(=O)C2CCCN(C(=O)Nc3ccc(N4CCC[NH+](C)CC4)c(F)c3)C2)CC1	0
O=C(NCc1ccccc1N1CCOCC1)C1CCOCC1	0
CC1CCCN(C(=O)C2CCN(CN3c4cccc5cccc(c45)C3=O)CC2)C1	0
COc1ccccc1CNS(=O)(=O)c1ccc(F)c(C(=O)Nc2ccc(C)c(F)c2)c1	0
COc1cc(C[NH2+]Cc2cccs2)cc(Br)c1OCC(N)=O	0
N#Cc1ccc(CN2CCN(C(=O)c3cnc(-c4ccccc4)s3)CC2)cc1	0
CC1c2cc(Cl)c(O)cc2OC(=O)C1CC(=O)N=c1[nH]c2ccccc2[nH]1	0
CC(Sc1nc2ccccc2c(=O)n1CCC1=CCCCC1)C(=O)N1CCN(C)CC1	0
CC(c1ccccc1)N(C)C(=O)c1ccc(-n2cccn2)cc1	0
COc1cccc(C(=O)Nc2nnc(Cc3ccc(C)c(C)c3)o2)c1OC	0
CNS(=O)(=O)c1cc(C(=O)Nc2cc(C)c(Cl)cc2OC)n(C)c1	0
COCCOc1cccc(CNC(=O)CN(C)CC(C)C#N)c1	0
CCC(NC(=O)C1CCCN(C(=O)C2CC2)C1)c1nc2ccccc2[nH]1	0
CCOc1cccc(CNC(=O)N(CCCCOC)Cc2ccccc2)c1	0
NC(=O)c1cc(Cl)ccc1NC(=O)c1ccccc1F	0
COc1cc(C[NH2+]Cc2ccc(-n3cccn3)cc2)ccc1SC	0
Cc1ccc(C(C)C)c(OCC(=O)NCC(Cc2ccccc2)[NH+](C)C)c1	0
CC(Sc1ccccc1)C(=O)NCc1cccc(C(=O)NCC2CCCO2)c1	0
CCOC(CC)C(=O)NCCc1ccc(OC)cc1OC	0
CC(C)(C)C1CCC(OC(=O)CCc2nc(-c3ncccn3)no2)CC1	0
CC(=O)c1sc(NC(=O)C(NS(C)(=O)=O)C(C)C)nc1-c1ccccc1	0
COc1cccc(COC(=O)C(C)OCCC(C)C)c1	0
C[NH+](CC(=O)NC1CC1)Cc1cc(Br)ccc1F	0
COCCN1CC[NH+](CCCS(=O)(=O)N(C)C)CC1C	0
COC1C(O)C(O)C(O)C(O)C1O	0
CCc1cc(N2CCC(CO)CC2)ncn1	0
CC(C)C1CCC(C)CC1NC(=O)N(C)CCc1ccccn1	0
CCCCC(CC(N)=O)=C(C)C	0
CCC(C(=O)N1CCc2ccccc2C1)n1nc(C)n2c3ccoc3cc2c1=O	0
CC(CC1=c2ccccc2=[NH+]C1)NC(=O)Cn1ccc2cc(Br)ccc21	0
Cc1cc(Br)ccc1C(=O)OCCCc1cnn(C)c1	0
CC(OCC(O)CNc1ncnc2c1cnn2C)c1ccccc1	0
CCc1noc(CCCC(=O)N(C)C(c2ccc(Cl)cc2)c2cccnc2)n1	0
CCC(C)NC(=O)c1c(Cl)ccc(Cl)c1OC	0
NC(=O)CC[NH+]1CCN(C(=O)Cc2cccc(F)c2)CC1	0
CC(C)c1cccc(N(C)C(=O)c2ccco2)c1	0
COCC(C)NS(=O)(=O)c1cccc(C(=O)OC)c1	0
CC(NC(=O)C1COc2ccccc2O1)c1ccc(Cl)cc1	0
CCOC(=O)c1c(C)n(CC)c(C)c1S(=O)(=O)NCC(=O)Nc1cccc2c1CCCC2	0
COc1ccc(OC)c2c1CN(Cc1csc(-c3ncccn3)n1)CC2O	0
CCn1c(=O)c2sccc2nc1SCC(=O)NCCc1ccc(Cl)cc1	0
CC(Sc1ncccc1Cl)C(=O)N1CCOCC1	0
CCCC[NH2+]Cc1cccc(OCCOCC)c1	0
O=C(Cc1csc(-c2nc[nH]n2)n1)NCC1(Sc2ccccc2)CCCC1	0
COCCOCCCC(=O)N(C)CCCOc1cccc(S(C)(=O)=O)c1	0
Cc1ccc(C(=O)Nc2ccc(N3CCOCC3)cc2)cn1	0
CCN(CC)S(=O)(=O)NCCCn1ccc2ccccc21	0
CC(C)C(=O)NCCNC(=O)c1c2c(nc3ccccc31)CCC2	0
COCc1cccc(NC(C)c2cccnc2)c1	0
O=C(Cn1ccc(=O)[nH]c1=O)NC(Cn1cnc2ccccc21)c1ccc(F)cc1	0
COc1cccc(C(N)=O)c1OCCOc1cc(C)cc(C)c1	0
CC(=O)N1CCC(NC(=O)Nc2ccc(-n3ccnc3)nc2)CC1	0
COc1ccccc1-c1nnc(SCCCOc2ccc3c(c2)OCO3)o1	0
Cc1cnn(CCCNC(=O)C(C)c2ccc3c(c2)OCCO3)c1	0
O=C(CO)N1CCN2C(=O)c3cc(-c4ccccc4F)ccc3NC(=O)C2C1	0
CCCNC(=O)C(C)[NH+]1CCC(OCc2ccccc2)CC1	0
Cc1csc(NC(=O)C2c3ccccc3C(=O)N(C)C2c2ccc3c(c2)OCO3)n1	0
Cc1ccc(C)c(OCc2nc3ccccc3n2C(C)C)c1	0
COc1cc(C2C3[NH+]=c4ccccc4=C3CCN2CCCn2cccn2)ccc1F	0
O=C(NCCc1nccn1CC(F)(F)F)C1(c2cccc(F)c2)CCCCC1	0
CCCNC(=O)CSc1nnc(-c2ccc(OC)cc2)n1CCc1ccccc1	0
Cc1nn(Cc2ccccc2)c(C)c1C[NH2+]Cc1ccoc1	0
CCCCNC(=O)C1CCC(C)N(C(=O)CCc2ccc(C3CC3C)o2)C1	0
Cc1cccc(C(=O)N2CCC(COc3ccccc3)CC2)c1	0
CCOC(=O)C1CCC[NH+](Cc2c(O)ccc3c(=O)c(Oc4ccc(C(=O)OC)cc4)c(C)oc32)C1	0
CCCC[NH+]1CCC(NC(=O)c2cccc(NC(=O)NC3CC3)c2)CC1	0
Nc1ccc(Oc2ccc(-c3nc4ccccc4[nH]3)cc2)cc1	0
CC(NC(=O)Cc1cn2ccsc2n1)C1CCCO1	0
COc1cccc(C(=O)CCCC2OCC(C)(C)CO2)c1OC	0
Cc1c(C(=O)NCC2COc3ccccc3O2)cnn1C	0
CCCn1c2ccc(F)cc2nc1-c1ccncc1	0
CC(COCC(F)(F)F)NC(=O)NC(C)c1ccc(Cl)cc1	0
O=C(Cn1nc(-c2ccco2)oc1=O)Nc1ccc(Oc2ccccc2Cl)cc1	0
Cc1ccccc1CSc1nc(C)c(C)c(=O)[nH]1	0
O=S(=O)(NCC1CCCO1)c1ccc(S(=O)(=O)N(Cc2ccco2)Cc2ccccn2)cc1	0
CCCNC(=O)c1cccc(CNC(=O)NCCC(C)(C)C)c1	0
COc1ccc(COC(=O)c2ccc(-n3cncn3)cc2)cc1F	0
COc1ccc(CNS(=O)(=O)c2cc(Cl)ccc2Cl)cc1OC	0
CC1CCN(C(=O)C2CC[NH+](CC(O)c3ccc(OC(F)F)cc3)CC2)CC1	0
Cc1ccc(-c2nnco2)cc1NC(=O)C1CC(=O)N(c2cc(F)cc(F)c2)C1	0
COC(C)C(=O)N(C)CC(C)c1ccccc1	0
Cc1ccc(-c2nnc(SCC(=O)Nc3ccccc3Br)o2)cc1	0
CC(C)C(CNC(=O)c1cc2ccccc2o1)N1CCOCC1	0
CCC(C(=O)N1CCN(c2cccc(C(F)(F)F)c2)CC1)N(c1ccccc1)S(C)(=O)=O	0
Cn1ccnc1C(NC(=O)CCC(=O)c1ccc(Cl)s1)c1ccccc1F	0
CC(OCC1CC1)C(=O)Nc1ccc(Br)cc1Cl	0
CCCS(=O)(=O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)[N-]c2ncccn2)cc1	0
CCN1CCCC1C[NH2+]Cc1ccc(C)cc1	0
COc1cc(C#N)ccc1OC1CC(C(=O)[O-])N(C(=O)OC(C)(C)C)C1	0
Cc1nc(CC(=O)NC2(c3ccccc3)CCCCC2)cs1	0
COc1ccc2c(c1)[nH]cc(C(=O)N1CCOC(c3cccc(F)c3)C1)c2=O	0
C[NH+](C)C1Cc2ccccc2N(C(=O)c2ccc(C#N)cn2)C1	0
CC(C)C(NS(=O)(=O)N(C)CCC#N)c1ccc(F)cc1	0
Cc1cc2cc(NC(=O)c3ccc(F)cc3Br)ccc2[nH]1	0
COc1ccccc1C(C)NC(=O)NCCC(=O)NC1CCCC1	0
CC1CC[NH+](CC(=O)N2CCC(C(=O)N3CCOCC3)CC2)C2CCCCC12	0
CCOC(=O)N1CCC(NC(=O)COc2ccc(CC(N)=O)cc2)CC1	0
O=C(NCCCC[NH+]1CCCC1)Nc1cccc(SC(F)F)c1	0
CCOc1ccc(S(=O)(=O)Nc2ccc(N3CC[NH+](C)CC3)cc2)cc1	0
CC(C)CNC(=O)c1cccc(CSc2nnc(NC3CC3)s2)c1	0
CCN(CC)C(=O)CSc1nc2ccsc2c(=O)n1-c1cc(C)ccc1C	0
COc1ccc(-n2ccc(CNC(=O)CCCOCCc3ccccc3)n2)cc1	0
O=C(Nc1ccc(F)cc1F)N1CCC(n2cnc3cc(F)ccc3c2=O)CC1	0
COCC[NH+](CCCc1ccccc1)CC(=O)c1c[nH]c(C(=O)N2CCCC2)c1	0
Cc1nc(SCC(=O)Nc2ccc(C(=O)[O-])cc2)[nH]c(=O)c1Cc1ccccc1Cl	0
COc1ccc(OC)c(CCNC(=O)N2CCCCC2C)c1	0
CCOc1cc(C)ccc1NC(=O)CCNC(=O)C12CC3CC(CC(C3)C1)C2	0
CCCn1nc(C(=O)N(CCc2cccc(F)c2)C2CC2)ccc1=O	0
CC(C)COCCCNc1ncc(Br)cn1	0
COc1ccc(F)cc1S(=O)(=O)N(C)CC(=O)Nc1ccc(Oc2ccccc2)cc1	0
Cc1c(C2c3ccccc3C(=O)N2CC(=O)Nc2cccnc2)c2ccccc2n1C	0
COc1cc(C(=O)NCCCCn2ccccc2=O)cc(Cl)c1OC	0
COc1ccc(C)cc1-n1ccc(C(=O)OCCN2CCCCCC2=O)n1	0
Cc1cc2ncc(C[NH2+]CCCC[NH+]3CCC(C(N)=O)CC3)cn2n1	0
Cc1ccc(CNc2oc(COc3cccc(Cl)c3)nc2C#N)cc1	0
CCC1CCC(CNC(=O)c2cccc(CN3CCCC3=O)c2)CC1	0
O=C(Nc1ccc(F)c(F)c1)c1cc(S(=O)(=O)NCc2ccc(F)cc2)ccc1F	0
Cc1sc2ncnc(NC(C)COCC(F)(F)F)c2c1C	0
Cc1nnsc1C(=O)Nc1ccc(Br)cn1	0
COc1ccc(C(=O)NC(C#N)c2ccc(Cl)c(Cl)c2)c(F)c1	0
Cc1ccc(C)c(C(C)[NH2+]C(C)C(=O)Nc2ccc(C(N)=O)cc2)c1	0
CCCNC(=O)Nc1cccc(C(=O)N2CCCC2)c1	0
CC[NH+](CC)CCCC(C)NC(=O)C1CCN(C(C)=O)CC1	0
Cc1ccc(NS(=O)(=O)c2cc3c4c(c2)CCC(=O)N4CC3)cc1C	0
CC(Sc1nnnn1C1CC1)C(=O)NC1CC[NH+](C2CC2)C1	0
CC(Oc1ccc2ccc(=O)oc2c1)C(=O)Nc1ccc(C(F)(F)F)cc1	0
CCCC(Cc1ccccc1)NC(=O)NCCO	0
C=CCn1c(N)nnc1SCC(=O)NCCCc1ccccc1	0
O=C(NCCN1CCOCC1)C1CCc2sc(C(=O)N3CCCC3)cc2C1	0
C=CCN(c1ccccc1)S(=O)(=O)c1cccc(C(=O)Nc2cccc(SC)c2)c1	0
CC(C)COCC(O)C[NH2+]Cc1ccc(N2CCCCC2)cc1	0
